Timestamp,Date,Week,Month,Event_Type,Severity,Asset,Source
2024-03-03 19:20:00,2024-03-03,9,2024-03,Malware Detected,Critical,DB-Server,Firewall
2024-09-20 14:04:00,2024-09-20,38,2024-09,Malware Detected,Low,DB-Server,EDR
2024-03-15 07:24:00,2024-03-15,11,2024-03,Port Scan,Critical,Web-Server,Firewall
2024-01-09 01:52:00,2024-01-09,2,2024-01,Login Failure,Medium,Firewall,Firewall
2024-05-29 07:07:00,2024-05-29,22,2024-05,Login Failure,Low,Endpoint,Firewall
2024-10-26 18:40:00,2024-10-26,43,2024-10,Policy Violation,Medium,Firewall,SIEM
2024-11-23 13:49:00,2024-11-23,47,2024-11,Login Failure,Low,Firewall,SIEM
2024-06-22 20:51:00,2024-06-22,25,2024-06,Port Scan,Medium,Web-Server,SIEM
2024-06-10 10:46:00,2024-06-10,24,2024-06,Malware Detected,Low,DB-Server,EDR
2024-05-19 06:04:00,2024-05-19,20,2024-05,Port Scan,Critical,DB-Server,IDS
2024-08-13 10:46:00,2024-08-13,33,2024-08,Malware Detected,High,Firewall,IDS
2024-01-21 05:46:00,2024-01-21,3,2024-01,Port Scan,Critical,Endpoint,IDS
2024-02-12 19:24:00,2024-02-12,7,2024-02,Port Scan,Critical,DB-Server,SIEM
2024-06-09 17:41:00,2024-06-09,23,2024-06,Login Failure,Medium,DB-Server,EDR
2024-08-08 23:25:00,2024-08-08,32,2024-08,Policy Violation,Critical,DB-Server,EDR
2024-11-29 17:09:00,2024-11-29,48,2024-11,Port Scan,Low,Endpoint,EDR
2024-10-10 11:46:00,2024-10-10,41,2024-10,Port Scan,Critical,Endpoint,Firewall
2024-02-15 21:27:00,2024-02-15,7,2024-02,Policy Violation,Medium,Firewall,EDR
2024-09-30 05:23:00,2024-09-30,40,2024-09,Port Scan,High,DB-Server,EDR
2024-07-11 10:35:00,2024-07-11,28,2024-07,Policy Violation,Critical,Firewall,SIEM
2024-11-18 20:15:00,2024-11-18,47,2024-11,Malware Detected,Medium,DB-Server,Firewall
2024-12-13 19:36:00,2024-12-13,50,2024-12,Malware Detected,Medium,Endpoint,IDS
2024-11-16 06:48:00,2024-11-16,46,2024-11,Port Scan,Medium,Web-Server,Firewall
2024-06-07 21:38:00,2024-06-07,23,2024-06,Port Scan,Critical,DB-Server,SIEM
2024-11-06 12:33:00,2024-11-06,45,2024-11,Malware Detected,Critical,Endpoint,EDR
2024-06-24 08:49:00,2024-06-24,26,2024-06,Malware Detected,Low,Web-Server,EDR
2024-11-14 11:05:00,2024-11-14,46,2024-11,Login Failure,High,Web-Server,Firewall
2024-04-10 12:07:00,2024-04-10,15,2024-04,Malware Detected,Low,Firewall,SIEM
2024-05-30 04:12:00,2024-05-30,22,2024-05,Login Failure,High,Endpoint,Firewall
2024-08-29 17:26:00,2024-08-29,35,2024-08,Port Scan,High,Web-Server,Firewall
2024-03-13 02:41:00,2024-03-13,11,2024-03,Port Scan,Critical,Web-Server,Firewall
2024-11-09 03:42:00,2024-11-09,45,2024-11,Login Failure,Low,Endpoint,Firewall
2024-10-03 09:43:00,2024-10-03,40,2024-10,Malware Detected,High,Endpoint,Firewall
2024-07-08 18:44:00,2024-07-08,28,2024-07,Policy Violation,Low,Web-Server,SIEM
2024-04-12 11:34:00,2024-04-12,15,2024-04,Policy Violation,Critical,Endpoint,Firewall
2024-08-24 20:15:00,2024-08-24,34,2024-08,Port Scan,Medium,Web-Server,IDS
2024-04-23 09:24:00,2024-04-23,17,2024-04,Port Scan,Low,Firewall,SIEM
2024-09-23 11:36:00,2024-09-23,39,2024-09,Port Scan,Critical,Endpoint,Firewall
2024-07-17 13:31:00,2024-07-17,29,2024-07,Port Scan,Medium,Web-Server,IDS
2024-03-11 06:33:00,2024-03-11,11,2024-03,Port Scan,Critical,DB-Server,SIEM
2024-12-12 13:44:00,2024-12-12,50,2024-12,Malware Detected,Low,Web-Server,IDS
2024-10-16 07:53:00,2024-10-16,42,2024-10,Port Scan,Low,DB-Server,IDS
2024-04-18 11:01:00,2024-04-18,16,2024-04,Port Scan,Medium,Web-Server,IDS
2024-12-21 06:54:00,2024-12-21,51,2024-12,Malware Detected,Medium,DB-Server,Firewall
2024-11-09 03:04:00,2024-11-09,45,2024-11,Port Scan,Low,Firewall,SIEM
2024-05-28 11:53:00,2024-05-28,22,2024-05,Login Failure,High,Web-Server,SIEM
2024-04-26 19:00:00,2024-04-26,17,2024-04,Policy Violation,Critical,DB-Server,Firewall
2024-05-08 21:25:00,2024-05-08,19,2024-05,Malware Detected,Critical,DB-Server,IDS
2024-12-29 11:58:00,2024-12-29,52,2024-12,Port Scan,Critical,Web-Server,EDR
2024-06-15 04:42:00,2024-06-15,24,2024-06,Login Failure,Critical,DB-Server,SIEM
2024-12-30 06:42:00,2024-12-30,1,2024-12,Policy Violation,Low,Endpoint,Firewall
2024-01-06 00:57:00,2024-01-06,1,2024-01,Port Scan,Medium,Endpoint,Firewall
2024-09-19 16:59:00,2024-09-19,38,2024-09,Login Failure,High,Web-Server,EDR
2024-08-20 12:57:00,2024-08-20,34,2024-08,Login Failure,Medium,Endpoint,SIEM
2024-04-28 11:14:00,2024-04-28,17,2024-04,Malware Detected,High,Firewall,IDS
2024-05-09 09:02:00,2024-05-09,19,2024-05,Login Failure,Medium,DB-Server,Firewall
2024-07-21 13:21:00,2024-07-21,29,2024-07,Malware Detected,Low,Web-Server,SIEM
2024-11-26 00:31:00,2024-11-26,48,2024-11,Policy Violation,High,Firewall,EDR
2024-03-15 13:30:00,2024-03-15,11,2024-03,Malware Detected,Low,Endpoint,SIEM
2024-04-26 18:14:00,2024-04-26,17,2024-04,Malware Detected,Medium,Endpoint,Firewall
2024-02-23 02:38:00,2024-02-23,8,2024-02,Policy Violation,Critical,Web-Server,SIEM
2024-06-12 06:47:00,2024-06-12,24,2024-06,Port Scan,High,Endpoint,SIEM
2024-11-18 23:03:00,2024-11-18,47,2024-11,Port Scan,Critical,Web-Server,Firewall
2024-08-29 17:51:00,2024-08-29,35,2024-08,Malware Detected,Medium,DB-Server,Firewall
2024-09-09 13:05:00,2024-09-09,37,2024-09,Port Scan,Critical,Endpoint,IDS
2024-10-09 15:30:00,2024-10-09,41,2024-10,Policy Violation,Low,Endpoint,EDR
2024-06-11 11:06:00,2024-06-11,24,2024-06,Login Failure,Critical,DB-Server,Firewall
2024-05-31 10:32:00,2024-05-31,22,2024-05,Malware Detected,Medium,Firewall,IDS
2024-06-23 03:58:00,2024-06-23,25,2024-06,Port Scan,Low,Firewall,EDR
2024-11-07 18:19:00,2024-11-07,45,2024-11,Port Scan,Low,Firewall,SIEM
2024-02-13 17:31:00,2024-02-13,7,2024-02,Login Failure,Medium,Firewall,Firewall
2024-06-10 01:26:00,2024-06-10,24,2024-06,Malware Detected,Low,Web-Server,EDR
2024-08-03 07:23:00,2024-08-03,31,2024-08,Policy Violation,Critical,Web-Server,IDS
2024-12-13 12:24:00,2024-12-13,50,2024-12,Login Failure,High,DB-Server,Firewall
2024-01-21 21:55:00,2024-01-21,3,2024-01,Malware Detected,Critical,Endpoint,IDS
2024-12-22 06:41:00,2024-12-22,51,2024-12,Login Failure,High,Endpoint,Firewall
2024-06-02 08:20:00,2024-06-02,22,2024-06,Malware Detected,Low,Web-Server,EDR
2024-10-18 13:49:00,2024-10-18,42,2024-10,Login Failure,High,DB-Server,IDS
2024-01-25 08:39:00,2024-01-25,4,2024-01,Login Failure,Critical,Web-Server,IDS
2024-08-19 02:19:00,2024-08-19,34,2024-08,Malware Detected,Critical,DB-Server,SIEM
2024-11-18 16:20:00,2024-11-18,47,2024-11,Port Scan,High,Endpoint,IDS
2024-04-08 12:10:00,2024-04-08,15,2024-04,Port Scan,Critical,Firewall,Firewall
2024-01-20 01:38:00,2024-01-20,3,2024-01,Malware Detected,Low,Web-Server,SIEM
2024-01-19 08:30:00,2024-01-19,3,2024-01,Policy Violation,Low,Endpoint,Firewall
2024-05-17 19:12:00,2024-05-17,20,2024-05,Login Failure,Medium,Endpoint,EDR
2024-04-28 07:27:00,2024-04-28,17,2024-04,Malware Detected,High,Firewall,SIEM
2024-06-18 13:21:00,2024-06-18,25,2024-06,Login Failure,Medium,DB-Server,Firewall
2024-04-12 00:41:00,2024-04-12,15,2024-04,Malware Detected,High,Web-Server,IDS
2024-04-16 12:26:00,2024-04-16,16,2024-04,Policy Violation,Low,Firewall,EDR
2024-09-12 22:44:00,2024-09-12,37,2024-09,Policy Violation,Low,Endpoint,EDR
2024-02-22 15:28:00,2024-02-22,8,2024-02,Malware Detected,Critical,Endpoint,SIEM
2024-10-14 04:28:00,2024-10-14,42,2024-10,Login Failure,High,Endpoint,SIEM
2024-04-30 00:01:00,2024-04-30,18,2024-04,Port Scan,High,Web-Server,EDR
2024-10-31 16:32:00,2024-10-31,44,2024-10,Login Failure,Medium,Firewall,SIEM
2024-11-20 06:48:00,2024-11-20,47,2024-11,Port Scan,Low,Endpoint,Firewall
2024-07-21 06:59:00,2024-07-21,29,2024-07,Malware Detected,Low,DB-Server,Firewall
2024-09-05 16:21:00,2024-09-05,36,2024-09,Login Failure,Critical,Firewall,IDS
2024-02-09 14:20:00,2024-02-09,6,2024-02,Policy Violation,Critical,DB-Server,SIEM
2024-11-04 15:12:00,2024-11-04,45,2024-11,Malware Detected,Low,Firewall,EDR
2024-04-06 04:42:00,2024-04-06,14,2024-04,Malware Detected,Low,DB-Server,EDR
2024-12-23 16:22:00,2024-12-23,52,2024-12,Port Scan,Medium,Firewall,IDS
2024-01-31 09:40:00,2024-01-31,5,2024-01,Malware Detected,Low,Firewall,Firewall
2024-07-01 23:51:00,2024-07-01,27,2024-07,Malware Detected,Medium,DB-Server,SIEM
2024-08-13 18:46:00,2024-08-13,33,2024-08,Malware Detected,Low,Firewall,Firewall
2024-09-26 19:10:00,2024-09-26,39,2024-09,Policy Violation,High,Endpoint,Firewall
2024-08-26 19:58:00,2024-08-26,35,2024-08,Malware Detected,Medium,Endpoint,EDR
2024-10-28 00:54:00,2024-10-28,44,2024-10,Policy Violation,High,DB-Server,Firewall
2024-05-09 21:16:00,2024-05-09,19,2024-05,Malware Detected,Critical,Web-Server,Firewall
2024-02-09 20:07:00,2024-02-09,6,2024-02,Port Scan,Low,Web-Server,EDR
2024-05-30 09:02:00,2024-05-30,22,2024-05,Policy Violation,Low,DB-Server,IDS
2024-02-25 15:17:00,2024-02-25,8,2024-02,Malware Detected,Medium,Web-Server,EDR
2024-01-08 17:49:00,2024-01-08,2,2024-01,Policy Violation,Medium,Web-Server,EDR
2024-01-29 01:07:00,2024-01-29,5,2024-01,Port Scan,Low,Endpoint,EDR
2024-02-26 12:34:00,2024-02-26,9,2024-02,Login Failure,Critical,Web-Server,IDS
2024-02-16 12:18:00,2024-02-16,7,2024-02,Malware Detected,High,Endpoint,Firewall
2024-04-25 12:09:00,2024-04-25,17,2024-04,Policy Violation,Critical,Endpoint,EDR
2024-12-09 19:27:00,2024-12-09,50,2024-12,Login Failure,Low,Firewall,Firewall
2024-01-27 05:50:00,2024-01-27,4,2024-01,Login Failure,High,Firewall,IDS
2024-09-05 23:53:00,2024-09-05,36,2024-09,Port Scan,Critical,Endpoint,EDR
2024-08-15 20:40:00,2024-08-15,33,2024-08,Malware Detected,High,Endpoint,IDS
2024-11-07 14:49:00,2024-11-07,45,2024-11,Malware Detected,Low,DB-Server,IDS
2024-03-25 00:16:00,2024-03-25,13,2024-03,Port Scan,Low,DB-Server,IDS
2024-10-15 06:30:00,2024-10-15,42,2024-10,Policy Violation,Medium,Web-Server,IDS
2024-09-01 19:21:00,2024-09-01,35,2024-09,Login Failure,Medium,DB-Server,Firewall
2024-06-24 03:09:00,2024-06-24,26,2024-06,Port Scan,Medium,Web-Server,EDR
2024-07-31 22:09:00,2024-07-31,31,2024-07,Login Failure,Critical,Firewall,SIEM
2024-12-12 04:03:00,2024-12-12,50,2024-12,Login Failure,Medium,Web-Server,EDR
2024-06-30 13:41:00,2024-06-30,26,2024-06,Malware Detected,Critical,Endpoint,IDS
2024-12-18 22:14:00,2024-12-18,51,2024-12,Policy Violation,High,DB-Server,SIEM
2024-03-20 06:31:00,2024-03-20,12,2024-03,Port Scan,Critical,Firewall,Firewall
2024-03-02 16:27:00,2024-03-02,9,2024-03,Login Failure,High,Web-Server,SIEM
2024-10-28 02:49:00,2024-10-28,44,2024-10,Policy Violation,Low,DB-Server,IDS
2024-05-16 08:45:00,2024-05-16,20,2024-05,Policy Violation,Low,Endpoint,EDR
2024-09-16 06:59:00,2024-09-16,38,2024-09,Login Failure,Medium,Web-Server,EDR
2024-05-28 07:17:00,2024-05-28,22,2024-05,Malware Detected,Critical,DB-Server,IDS
2024-01-22 05:47:00,2024-01-22,4,2024-01,Policy Violation,Low,Endpoint,IDS
2024-12-16 03:32:00,2024-12-16,51,2024-12,Policy Violation,Medium,Firewall,IDS
2024-02-09 09:10:00,2024-02-09,6,2024-02,Policy Violation,Low,Firewall,EDR
2024-08-16 17:54:00,2024-08-16,33,2024-08,Port Scan,Low,Firewall,SIEM
2024-01-03 15:52:00,2024-01-03,1,2024-01,Port Scan,Low,DB-Server,Firewall
2024-05-21 08:26:00,2024-05-21,21,2024-05,Login Failure,High,Endpoint,IDS
2024-11-16 12:48:00,2024-11-16,46,2024-11,Malware Detected,Low,Firewall,SIEM
2024-11-24 11:16:00,2024-11-24,47,2024-11,Malware Detected,Low,Web-Server,EDR
2024-12-15 14:26:00,2024-12-15,50,2024-12,Policy Violation,High,Firewall,IDS
2024-08-29 22:41:00,2024-08-29,35,2024-08,Policy Violation,Critical,DB-Server,Firewall
2024-10-14 04:20:00,2024-10-14,42,2024-10,Malware Detected,Critical,Endpoint,EDR
2024-03-08 03:58:00,2024-03-08,10,2024-03,Policy Violation,Medium,DB-Server,IDS
2024-10-20 16:38:00,2024-10-20,42,2024-10,Port Scan,Medium,Web-Server,Firewall
2024-04-23 07:49:00,2024-04-23,17,2024-04,Malware Detected,Medium,Firewall,SIEM
2024-03-22 08:27:00,2024-03-22,12,2024-03,Login Failure,High,Firewall,Firewall
2024-05-30 12:06:00,2024-05-30,22,2024-05,Policy Violation,Medium,Endpoint,SIEM
2024-12-10 12:48:00,2024-12-10,50,2024-12,Policy Violation,Medium,DB-Server,IDS
2024-03-29 15:23:00,2024-03-29,13,2024-03,Policy Violation,Critical,Endpoint,IDS
2024-10-10 13:09:00,2024-10-10,41,2024-10,Port Scan,Medium,Firewall,IDS
2024-08-25 02:13:00,2024-08-25,34,2024-08,Port Scan,Medium,DB-Server,Firewall
2024-04-06 22:49:00,2024-04-06,14,2024-04,Policy Violation,Medium,Web-Server,SIEM
2024-03-19 03:08:00,2024-03-19,12,2024-03,Policy Violation,Medium,Firewall,Firewall
2024-09-01 17:17:00,2024-09-01,35,2024-09,Port Scan,Low,Endpoint,SIEM
2024-06-08 08:21:00,2024-06-08,23,2024-06,Port Scan,High,DB-Server,SIEM
2024-05-21 17:42:00,2024-05-21,21,2024-05,Port Scan,Medium,Firewall,SIEM
2024-06-16 07:10:00,2024-06-16,24,2024-06,Login Failure,Critical,DB-Server,IDS
2024-02-21 18:30:00,2024-02-21,8,2024-02,Malware Detected,Critical,Firewall,EDR
2024-02-12 01:33:00,2024-02-12,7,2024-02,Malware Detected,Low,Web-Server,IDS
2024-01-03 22:40:00,2024-01-03,1,2024-01,Policy Violation,Low,Endpoint,IDS
2024-04-10 10:30:00,2024-04-10,15,2024-04,Login Failure,High,DB-Server,Firewall
2024-02-24 11:48:00,2024-02-24,8,2024-02,Policy Violation,High,Web-Server,Firewall
2024-02-03 11:39:00,2024-02-03,5,2024-02,Malware Detected,Critical,Firewall,EDR
2024-04-12 02:14:00,2024-04-12,15,2024-04,Login Failure,Low,Firewall,EDR
2024-04-06 05:09:00,2024-04-06,14,2024-04,Policy Violation,High,Firewall,SIEM
2024-05-10 00:57:00,2024-05-10,19,2024-05,Login Failure,Medium,Web-Server,IDS
2024-04-16 22:17:00,2024-04-16,16,2024-04,Policy Violation,Low,Firewall,Firewall
2024-12-06 04:56:00,2024-12-06,49,2024-12,Login Failure,Medium,Endpoint,SIEM
2024-12-06 17:10:00,2024-12-06,49,2024-12,Policy Violation,Medium,Endpoint,EDR
2024-05-20 05:51:00,2024-05-20,21,2024-05,Login Failure,Medium,DB-Server,EDR
2024-01-27 04:10:00,2024-01-27,4,2024-01,Policy Violation,High,Firewall,SIEM
2024-11-21 08:47:00,2024-11-21,47,2024-11,Policy Violation,High,Web-Server,Firewall
2024-12-17 14:58:00,2024-12-17,51,2024-12,Login Failure,Critical,DB-Server,SIEM
2024-04-02 20:59:00,2024-04-02,14,2024-04,Malware Detected,Low,Endpoint,IDS
2024-09-27 04:53:00,2024-09-27,39,2024-09,Policy Violation,Medium,Endpoint,EDR
2024-10-23 11:27:00,2024-10-23,43,2024-10,Port Scan,Low,Endpoint,IDS
2024-04-06 02:07:00,2024-04-06,14,2024-04,Port Scan,Medium,Endpoint,IDS
2024-07-21 22:12:00,2024-07-21,29,2024-07,Login Failure,Critical,Web-Server,EDR
2024-01-14 06:16:00,2024-01-14,2,2024-01,Policy Violation,Medium,Firewall,SIEM
2024-08-17 05:17:00,2024-08-17,33,2024-08,Login Failure,Medium,Firewall,SIEM
2024-01-22 03:19:00,2024-01-22,4,2024-01,Malware Detected,High,Endpoint,EDR
2024-05-25 15:38:00,2024-05-25,21,2024-05,Policy Violation,High,Endpoint,Firewall
2024-02-17 09:17:00,2024-02-17,7,2024-02,Policy Violation,Low,DB-Server,IDS
2024-09-21 15:43:00,2024-09-21,38,2024-09,Policy Violation,Low,Endpoint,EDR
2024-01-09 11:14:00,2024-01-09,2,2024-01,Malware Detected,Low,Firewall,IDS
2024-02-04 23:28:00,2024-02-04,5,2024-02,Malware Detected,Low,Endpoint,Firewall
2024-05-12 11:27:00,2024-05-12,19,2024-05,Malware Detected,Low,DB-Server,SIEM
2024-07-07 08:52:00,2024-07-07,27,2024-07,Login Failure,Medium,Web-Server,SIEM
2024-08-30 03:21:00,2024-08-30,35,2024-08,Policy Violation,Low,Firewall,EDR
2024-05-07 12:15:00,2024-05-07,19,2024-05,Login Failure,Medium,Firewall,IDS
2024-12-21 10:12:00,2024-12-21,51,2024-12,Policy Violation,Low,Firewall,EDR
2024-05-25 16:28:00,2024-05-25,21,2024-05,Port Scan,Low,Firewall,EDR
2024-10-15 06:10:00,2024-10-15,42,2024-10,Port Scan,Medium,Firewall,Firewall
2024-01-04 12:19:00,2024-01-04,1,2024-01,Login Failure,Low,DB-Server,Firewall
2024-07-13 21:27:00,2024-07-13,28,2024-07,Login Failure,Medium,Firewall,SIEM
2024-02-25 08:01:00,2024-02-25,8,2024-02,Login Failure,High,Web-Server,IDS
2024-03-12 03:12:00,2024-03-12,11,2024-03,Login Failure,High,DB-Server,SIEM
2024-06-28 14:53:00,2024-06-28,26,2024-06,Login Failure,Medium,Endpoint,SIEM
2024-05-21 00:07:00,2024-05-21,21,2024-05,Port Scan,Critical,Web-Server,EDR
2024-03-23 07:14:00,2024-03-23,12,2024-03,Malware Detected,High,DB-Server,SIEM
2024-08-05 15:31:00,2024-08-05,32,2024-08,Login Failure,Low,Web-Server,EDR
2024-01-05 00:30:00,2024-01-05,1,2024-01,Login Failure,High,DB-Server,Firewall
2024-07-21 20:16:00,2024-07-21,29,2024-07,Login Failure,High,DB-Server,EDR
2024-07-15 23:28:00,2024-07-15,29,2024-07,Port Scan,Critical,Endpoint,SIEM
2024-07-22 21:58:00,2024-07-22,30,2024-07,Login Failure,Medium,Firewall,EDR
2024-04-12 01:07:00,2024-04-12,15,2024-04,Login Failure,Low,DB-Server,IDS
2024-01-21 16:20:00,2024-01-21,3,2024-01,Policy Violation,Medium,Firewall,EDR
2024-02-03 18:07:00,2024-02-03,5,2024-02,Policy Violation,High,Firewall,SIEM
2024-03-12 10:08:00,2024-03-12,11,2024-03,Policy Violation,Critical,Web-Server,IDS
2024-03-21 08:41:00,2024-03-21,12,2024-03,Policy Violation,Critical,Web-Server,Firewall
2024-06-04 18:47:00,2024-06-04,23,2024-06,Policy Violation,Medium,Firewall,EDR
2024-08-02 13:59:00,2024-08-02,31,2024-08,Policy Violation,Low,Web-Server,Firewall
2024-11-18 22:29:00,2024-11-18,47,2024-11,Login Failure,High,Web-Server,IDS
2024-08-13 10:44:00,2024-08-13,33,2024-08,Policy Violation,Medium,DB-Server,Firewall
2024-05-01 06:18:00,2024-05-01,18,2024-05,Port Scan,Critical,Web-Server,Firewall
2024-02-25 05:20:00,2024-02-25,8,2024-02,Login Failure,Medium,Firewall,Firewall
2024-04-26 19:03:00,2024-04-26,17,2024-04,Policy Violation,High,DB-Server,IDS
2024-06-16 11:23:00,2024-06-16,24,2024-06,Malware Detected,Low,DB-Server,IDS
2024-08-07 01:45:00,2024-08-07,32,2024-08,Malware Detected,Medium,Firewall,SIEM
2024-01-11 13:16:00,2024-01-11,2,2024-01,Login Failure,High,Firewall,EDR
2024-08-26 02:26:00,2024-08-26,35,2024-08,Port Scan,High,Web-Server,IDS
2024-11-06 22:03:00,2024-11-06,45,2024-11,Policy Violation,High,Endpoint,IDS
2024-05-20 20:50:00,2024-05-20,21,2024-05,Malware Detected,High,DB-Server,SIEM
2024-08-17 17:36:00,2024-08-17,33,2024-08,Malware Detected,Medium,Endpoint,SIEM
2024-01-15 19:11:00,2024-01-15,3,2024-01,Policy Violation,Critical,Firewall,EDR
2024-07-12 11:29:00,2024-07-12,28,2024-07,Port Scan,High,Firewall,EDR
2024-09-22 12:19:00,2024-09-22,38,2024-09,Malware Detected,High,Web-Server,IDS
2024-11-09 03:04:00,2024-11-09,45,2024-11,Port Scan,Low,Endpoint,Firewall
2024-11-30 13:20:00,2024-11-30,48,2024-11,Malware Detected,Low,Endpoint,EDR
2024-11-14 02:00:00,2024-11-14,46,2024-11,Policy Violation,Critical,DB-Server,SIEM
2024-01-14 03:40:00,2024-01-14,2,2024-01,Port Scan,Medium,Endpoint,SIEM
2024-10-11 20:43:00,2024-10-11,41,2024-10,Port Scan,Low,DB-Server,SIEM
2024-06-17 03:41:00,2024-06-17,25,2024-06,Login Failure,Low,Endpoint,Firewall
2024-02-15 01:24:00,2024-02-15,7,2024-02,Policy Violation,Low,Endpoint,EDR
2024-12-19 07:53:00,2024-12-19,51,2024-12,Login Failure,High,Firewall,IDS
2024-06-23 21:23:00,2024-06-23,25,2024-06,Policy Violation,Critical,Endpoint,SIEM
2024-02-22 01:04:00,2024-02-22,8,2024-02,Login Failure,Low,Endpoint,EDR
2024-06-19 02:56:00,2024-06-19,25,2024-06,Port Scan,High,Firewall,EDR
2024-02-23 09:57:00,2024-02-23,8,2024-02,Malware Detected,Critical,Endpoint,Firewall
2024-08-18 05:23:00,2024-08-18,33,2024-08,Port Scan,Medium,Firewall,SIEM
2024-02-03 14:48:00,2024-02-03,5,2024-02,Policy Violation,Critical,Firewall,IDS
2024-07-14 15:39:00,2024-07-14,28,2024-07,Login Failure,Critical,Web-Server,IDS
2024-03-01 16:50:00,2024-03-01,9,2024-03,Login Failure,Low,Web-Server,SIEM
2024-03-07 18:32:00,2024-03-07,10,2024-03,Login Failure,High,Firewall,IDS
2024-12-08 10:01:00,2024-12-08,49,2024-12,Malware Detected,Critical,DB-Server,Firewall
2024-12-24 11:10:00,2024-12-24,52,2024-12,Policy Violation,Critical,Web-Server,SIEM
2024-06-04 06:23:00,2024-06-04,23,2024-06,Login Failure,High,Firewall,SIEM
2024-12-27 21:44:00,2024-12-27,52,2024-12,Port Scan,Medium,Web-Server,IDS
2024-11-08 18:20:00,2024-11-08,45,2024-11,Login Failure,High,Endpoint,SIEM
2024-10-10 17:46:00,2024-10-10,41,2024-10,Malware Detected,Critical,Web-Server,Firewall
2024-06-21 22:43:00,2024-06-21,25,2024-06,Login Failure,Low,DB-Server,Firewall
2024-05-13 00:14:00,2024-05-13,20,2024-05,Malware Detected,Medium,Web-Server,EDR
2024-04-14 10:07:00,2024-04-14,15,2024-04,Malware Detected,Critical,Endpoint,IDS
2024-04-14 05:44:00,2024-04-14,15,2024-04,Policy Violation,Medium,Endpoint,SIEM
2024-11-12 14:23:00,2024-11-12,46,2024-11,Login Failure,Low,DB-Server,SIEM
2024-01-20 22:16:00,2024-01-20,3,2024-01,Port Scan,High,DB-Server,IDS
2024-11-27 01:46:00,2024-11-27,48,2024-11,Login Failure,Medium,DB-Server,IDS
2024-07-15 12:17:00,2024-07-15,29,2024-07,Policy Violation,Medium,Firewall,SIEM
2024-03-21 09:57:00,2024-03-21,12,2024-03,Malware Detected,High,Firewall,SIEM
2024-11-11 09:43:00,2024-11-11,46,2024-11,Login Failure,Low,Firewall,IDS
2024-11-30 02:44:00,2024-11-30,48,2024-11,Port Scan,Medium,Web-Server,EDR
2024-02-19 11:49:00,2024-02-19,8,2024-02,Policy Violation,Medium,Firewall,Firewall
2024-01-28 21:40:00,2024-01-28,4,2024-01,Port Scan,Low,Endpoint,SIEM
2024-08-25 00:51:00,2024-08-25,34,2024-08,Login Failure,High,Endpoint,SIEM
2024-11-26 11:40:00,2024-11-26,48,2024-11,Policy Violation,Low,Endpoint,SIEM
2024-12-13 21:10:00,2024-12-13,50,2024-12,Login Failure,Medium,Endpoint,EDR
2024-03-29 19:19:00,2024-03-29,13,2024-03,Policy Violation,Low,Web-Server,SIEM
2024-01-13 15:23:00,2024-01-13,2,2024-01,Malware Detected,Medium,DB-Server,Firewall
2024-10-27 16:13:00,2024-10-27,43,2024-10,Login Failure,Medium,Endpoint,SIEM
2024-04-10 05:47:00,2024-04-10,15,2024-04,Port Scan,Medium,Firewall,IDS
2024-10-18 14:21:00,2024-10-18,42,2024-10,Login Failure,Critical,Web-Server,EDR
2024-07-01 15:47:00,2024-07-01,27,2024-07,Malware Detected,High,Endpoint,IDS
2024-05-30 15:42:00,2024-05-30,22,2024-05,Policy Violation,High,Firewall,Firewall
2024-10-11 23:38:00,2024-10-11,41,2024-10,Login Failure,Critical,Endpoint,IDS
2024-11-20 18:50:00,2024-11-20,47,2024-11,Login Failure,Critical,Endpoint,IDS
2024-03-12 08:04:00,2024-03-12,11,2024-03,Policy Violation,Critical,Firewall,SIEM
2024-10-24 17:11:00,2024-10-24,43,2024-10,Policy Violation,Medium,Firewall,Firewall
2024-11-09 21:59:00,2024-11-09,45,2024-11,Malware Detected,Medium,Web-Server,IDS
